1789734149.825551816,56000,500000000,35948000
1789734150.133255225,57000,500000000,45479000
1789734150.439987297,56000,500000000,38464000
1789734150.747786557,57000,500000000,42649000
1789734151.056436382,57000,500000000,45122000
1789734151.365867903,56000,500000000,42056000
1789734151.673799605,56000,500000000,45892000
1789734151.983444032,56000,500000000,39650000
1789734152.291922936,57000,500000000,44053000
1789734152.609557301,55000,500000000,42312000
1789734152.921616212,57000,500000000,36343000
1789734153.229613713,57000,500000000,41175000
1789734153.538659341,56000,500000000,36577000
1789734153.845884436,57000,500000000,41368000
1789734154.153273775,56000,500000000,37694000
1789734154.460864715,57000,500000000,40276000
1789734154.767634940,57000,500000000,36571000
1789734155.074446260,56000,500000000,36627000
1789734155.381801335,58000,500000000,42450000
1789734155.688844309,91000,1990000000,170204000
1789734155.996320789,95000,1950000000,140398000
1789734156.306293641,95000,1920000000,155256000
1789734156.613944086,95000,1890000000,136847000
1789734156.921106765,93000,1860000000,146822000
1789734157.228759607,93000,1830000000,150783000
1789734157.536023518,93000,1800000000,135909000
1789734157.843160108,92000,1770000000,135991000
1789734158.151366335,92000,1740000000,144612000
1789734158.458843533,91000,1710000000,147182000
1789734158.766162871,90000,1680000000,119079000
1789734159.076265838,90000,1650000000,121625000
1789734159.382839877,89000,1620000000,137007000
1789734159.689314532,89000,1590000000,133175000
1789734159.995688886,87000,1560000000,130369000
1789734160.302983313,87000,1520000000,113457000
1789734160.611032134,86000,1490000000,120987000
1789734160.918382599,80000,1460000000,108042000
1789734161.225798838,79000,1450000000,91875000
1789734161.531928044,79000,1450000000,97176000
1789734161.840714128,84000,1450000000,111547000
1789734162.147877801,85000,1420000000,124437000
1789734162.454884269,84000,1390000000,116978000
1789734162.762378452,83000,1360000000,93777000
1789734163.069676197,83000,1330000000,112083000
1789734163.377879700,82000,1300000000,98004000
1789734163.688744406,80000,1270000000,104056000
1789734163.997821953,81000,1240000000,95565000
1789734164.305361675,79000,1230000000,107218000
1789734164.612916622,79000,1230000000,111251000
1789734164.920560367,80000,1230000000,88535000
1789734165.227795655,80000,1230000000,72266000
1789734165.535225231,80000,1230000000,86379000
1789734165.842289608,80000,1230000000,95774000
1789734166.150431472,80000,1230000000,94054000
1789734166.460965433,80000,1230000000,108970000
1789734166.768412829,80000,1230000000,105666000
1789734167.075921399,80000,1220000000,96141000
1789734167.383868805,80000,1210000000,96580000
1789734167.692058199,79000,1210000000,99341000
1789734167.999873669,80000,1210000000,89876000
1789734168.307899907,80000,1210000000,81609000
1789734168.616374691,79000,1210000000,101104000
1789734168.924280004,78000,1210000000,88106000
1789734169.232712325,79000,1210000000,99112000
1789734169.540377213,78000,1210000000,88453000
1789734169.848197498,79000,1210000000,88196000
1789734170.155487579,75000,1210000000,102828000
1789734170.463067644,76000,1210000000,91297000
1789734170.771121600,82000,1210000000,134391000
1789734171.078839563,85000,1980000000,168654000
1789734171.386493557,100000,1950000000,165728000
1789734171.693850497,100000,1920000000,167298000
1789734172.000272356,100000,1890000000,136077000
1789734172.308052395,98000,1850000000,107533000
1789734172.615532494,98000,1820000000,130732000
1789734172.922991543,96000,1790000000,149124000
1789734173.232095497,95000,1760000000,127468000
1789734173.538620347,96000,1730000000,136925000
1789734173.846394106,94000,1700000000,141994000
1789734174.154052698,95000,1670000000,126839000
1789734174.462375979,93000,1640000000,123718000
1789734174.772436292,94000,1610000000,121463000
1789734175.080117369,92000,1580000000,93756000
1789734175.388339331,91000,1550000000,126021000
1789734175.696263008,91000,1520000000,112753000
1789734176.004254467,90000,1490000000,115426000
1789734176.311166783,89000,1450000000,116542000
1789734176.618248780,86000,1420000000,93541000
1789734176.925859012,85000,1390000000,104551000
1789734177.236508561,85000,1360000000,101610000
1789734177.543941044,83000,1330000000,111180000
1789734177.851493699,83000,1300000000,107649000
1789734178.159072235,82000,1280000000,87166000
1789734178.465766040,80000,1250000000,95370000
1789734178.773759774,79000,1240000000,105637000
1789734179.081631557,77000,1240000000,79953000
1789734179.388590245,78000,1240000000,75678000
1789734179.695302507,81000,1240000000,93870000
1789734180.003387438,81000,1220000000,84773000
1789734180.311292608,82000,1190000000,96546000
1789734180.621679326,81000,1160000000,79282000
1789734180.929199592,80000,1140000000,93771000
1789734181.237079470,81000,1130000000,92547000
1789734181.544338136,80000,1130000000,97507000
1789734181.852481199,81000,1130000000,93311000
1789734182.161002379,79000,1130000000,81036000
1789734182.472484810,80000,1120000000,79151000
1789734182.780657570,80000,1120000000,86534000
1789734183.088492639,79000,1120000000,86178000
1789734183.396510958,80000,1120000000,84748000
1789734183.704394897,79000,1120000000,93748000
1789734184.011720538,79000,1120000000,78972000
1789734184.319188409,78000,1120000000,76921000
1789734184.626422558,79000,1120000000,92148000
1789734184.933723065,79000,1120000000,94491000
1789734185.241812807,79000,1120000000,95509000
1789734185.550403420,79000,1120000000,86853000
1789734185.858000492,77000,1120000000,81746000
1789734186.165390659,79000,1120000000,76130000
1789734186.472993692,79000,1120000000,85719000
1789734186.781209440,79000,1120000000,91879000
1789734187.088516640,80000,1120000000,79435000
1789734187.396054972,79000,1120000000,68647000
1789734187.703057150,79000,1120000000,75774000
1789734188.010802753,79000,1120000000,66751000
1789734188.318161898,77000,1120000000,91783000
1789734188.625563066,79000,1120000000,86407000
1789734188.932403949,80000,1120000000,97878000
1789734189.238622873,78000,1120000000,92861000
1789734189.546366659,79000,1120000000,89269000
1789734189.854221116,78000,1120000000,60987000
1789734190.161764775,76000,1120000000,78498000
1789734190.469143543,78000,1120000000,82582000
1789734190.776302773,78000,1120000000,74380000
1789734191.083736703,83000,1120000000,139053000
1789734191.390287623,88000,1980000000,140702000
1789734191.696433037,89000,1950000000,141437000
1789734192.004552861,100000,1920000000,144508000
1789734192.312279013,102000,1890000000,153697000
1789734192.619988481,101000,1850000000,158997000
1789734192.927291102,100000,1820000000,139822000
1789734193.234771937,98000,1790000000,150104000
1789734193.541451901,99000,1760000000,127211000
1789734193.849129018,97000,1730000000,129845000
1789734194.157280366,97000,1700000000,147315000
1789734194.464829872,97000,1670000000,128328000
1789734194.772547021,95000,1640000000,125227000
1789734195.080287214,95000,1610000000,124606000
1789734195.388553389,94000,1580000000,117774000
1789734195.696607312,93000,1550000000,113849000
1789734196.007415672,93000,1520000000,112166000
1789734196.314981958,92000,1490000000,104043000
1789734196.622107045,90000,1460000000,125001000
1789734196.929368019,88000,1420000000,82384000
1789734197.239440815,89000,1390000000,103449000
1789734197.545875268,87000,1360000000,112292000
1789734197.853722135,87000,1330000000,91202000
1789734198.161806408,86000,1300000000,109944000
1789734198.468378594,85000,1270000000,73482000
1789734198.775411695,85000,1240000000,87995000
1789734199.082451465,84000,1210000000,86119000
1789734199.391139894,82000,1180000000,97543000
1789734199.698506117,81000,1150000000,77027000
1789734200.005302774,81000,1140000000,84199000
1789734200.313019022,80000,1130000000,77674000
1789734200.621036244,79000,1120000000,94790000
1789734200.927472662,80000,1120000000,61349000
1789734201.234851621,79000,1120000000,82255000
1789734201.541964299,79000,1120000000,93778000
1789734201.848425816,77000,1120000000,67004000
1789734202.156018894,77000,1120000000,83873000
1789734202.462173920,77000,1120000000,90025000
1789734202.768048401,77000,1120000000,99101000
1789734203.074732157,80000,1120000000,76386000
1789734203.382329030,80000,1120000000,94149000
1789734203.690222153,81000,1110000000,80837000
1789734203.997601059,80000,1090000000,92054000
1789734204.303899063,80000,1080000000,82138000
1789734204.610848463,79000,1070000000,67333000
1789734204.918429753,80000,1070000000,95812000
1789734205.224237097,78000,1070000000,66580000
1789734205.530647148,79000,1070000000,87607000
1789734205.838286866,78000,1070000000,80370000
1789734206.145912503,78000,1070000000,96432000
1789734206.454164789,80000,1070000000,83394000
1789734206.761349243,80000,1070000000,78107000
1789734207.068591507,80000,1070000000,80343000
1789734207.376484236,79000,1070000000,87553000
1789734207.684498325,78000,1070000000,86614000
1789734207.996090752,79000,1070000000,88407000
1789734208.303579538,79000,1070000000,89774000
1789734208.610944190,80000,1070000000,87192000
1789734208.918695948,80000,1070000000,73010000
1789734209.226754060,78000,1070000000,78103000
1789734209.537659594,80000,1070000000,87821000
1789734209.844495122,79000,1070000000,65639000
1789734210.151726957,79000,1070000000,87557000
1789734210.459718625,80000,1070000000,85507000
1789734210.766979744,78000,1070000000,89977000
1789734211.073416787,80000,1070000000,87678000
