timestamp,label,start_temp_c,end_temp_c,wall_s,result
2026-09-18T08:21:57-03:00,d2-A-1,52,68,11,"512;512;201.59;128;33.66;2060"
2026-09-18T08:22:14-03:00,d2-B-1,55,68,12,"512;512;198.17;128;33.99;2060"
2026-09-18T08:22:33-03:00,d2-B-2,55,69,13,"512;512;201.54;128;33.64;2060"
2026-09-18T08:22:54-03:00,d2-A-2,55,68,12,"512;512;199.55;128;32.73;2060"
2026-09-18T08:23:21-03:00,d2-A-3,55,68,12,"512;512;201.88;128;32.85;2060"
2026-09-18T08:23:45-03:00,d2-B-3,55,68,12,"512;512;198.00;128;33.41;2060"
