1789733804.269053423,47000,500000000,39292000
1789733804.575934225,47000,500000000,38332000
1789733804.883547861,46000,500000000,43740000
1789733805.191514058,46000,500000000,43380000
1789733805.501024261,47000,500000000,44547000
1789733805.810272317,47000,500000000,37745000
1789733806.116305847,47000,500000000,44399000
1789733806.428286482,47000,500000000,36641000
1789733806.770168586,47000,500000000,41661000
1789733807.094736742,47000,500000000,36850000
1789733807.425797458,47000,500000000,37793000
1789733807.732704293,66000,500000000,172413000
1789733808.039697536,83000,2000000000,154437000
1789733808.346777300,87000,1970000000,162563000
1789733808.654500996,88000,1940000000,142678000
1789733808.961127313,87000,1910000000,161159000
1789733809.267724109,83000,1880000000,144638000
1789733809.575444055,85000,1840000000,146711000
1789733809.882137198,84000,1810000000,125321000
1789733810.189568346,83000,1780000000,147642000
1789733810.495988658,82000,1750000000,142221000
1789733810.804078196,82000,1720000000,127075000
1789733811.111808165,81000,1690000000,140961000
1789733811.420423653,81000,1660000000,133366000
1789733811.727002302,79000,1650000000,138231000
1789733812.033302368,79000,1640000000,135034000
1789733812.341291413,80000,1630000000,135702000
1789733812.648674608,79000,1630000000,127902000
1789733812.956279444,75000,1620000000,129763000
1789733813.262480264,74000,1720000000,122269000
1789733813.569902427,78000,2000000000,100290000
1789733813.877008016,86000,2000000000,158209000
1789733814.184957688,90000,1970000000,165536000
1789733814.492364900,91000,1940000000,167868000
1789733814.799287042,90000,1910000000,157727000
1789733815.106209008,88000,1880000000,155051000
1789733815.414180582,88000,1850000000,153826000
1789733815.721064142,87000,1820000000,132320000
1789733816.028650323,86000,1790000000,123983000
1789733816.335906424,86000,1760000000,123019000
1789733816.642469289,85000,1730000000,145538000
1789733816.949261562,84000,1700000000,131225000
1789733817.256925931,84000,1670000000,124929000
1789733817.563432359,82000,1640000000,114271000
1789733817.869726800,82000,1610000000,103869000
1789733818.177161254,81000,1570000000,143053000
1789733818.484157904,79000,1550000000,108749000
1789733818.791345797,80000,1550000000,130935000
1789733819.097945231,79000,1540000000,90356000
1789733819.406974255,79000,1540000000,104907000
1789733819.713908264,77000,1540000000,129259000
1789733820.020131111,75000,1540000000,110062000
1789733820.327641163,79000,2000000000,122770000
1789733820.635094397,80000,2000000000,141982000
1789733820.942532999,88000,1990000000,172712000
1789733821.249527283,92000,1960000000,166158000
1789733821.556687511,93000,1930000000,164280000
1789733821.862654952,91000,1900000000,141395000
1789733822.169459841,90000,1870000000,145817000
1789733822.476794834,89000,1840000000,126687000
1789733822.783985577,88000,1800000000,148131000
1789733823.091211531,88000,1770000000,133823000
1789733823.399078582,87000,1740000000,124466000
1789733823.706676459,86000,1710000000,135997000
1789733824.017840741,86000,1680000000,123770000
1789733824.324796714,85000,1650000000,123276000
1789733824.632155921,84000,1620000000,135218000
1789733824.940430327,82000,1590000000,130392000
1789733825.249597091,82000,1560000000,118188000
1789733825.556856536,82000,1530000000,127442000
1789733825.863239212,82000,1500000000,125311000
1789733826.169888927,81000,1480000000,102590000
1789733826.476993006,78000,1460000000,110829000
1789733826.783281080,77000,1460000000,124699000
1789733827.090334408,78000,1460000000,93355000
1789733827.397985216,78000,1460000000,105351000
1789733827.705714729,78000,1460000000,105623000
1789733828.013126857,76000,1460000000,102806000
1789733828.321478858,75000,1460000000,91532000
1789733828.629852810,82000,2000000000,120528000
1789733828.936852667,82000,1970000000,133606000
1789733829.244019065,93000,1950000000,149242000
1789733829.551981988,93000,1920000000,144064000
1789733829.862612353,93000,1890000000,123489000
1789733830.169048767,91000,1860000000,159817000
1789733830.476019394,90000,1830000000,140173000
1789733830.784934616,89000,1800000000,157014000
1789733831.091576779,90000,1760000000,146878000
1789733831.397882524,89000,1730000000,145258000
1789733831.705659533,88000,1700000000,128515000
1789733832.013835424,88000,1670000000,124972000
1789733832.320434533,87000,1640000000,114539000
1789733832.627603630,87000,1610000000,134230000
1789733832.934949747,85000,1580000000,115518000
1789733833.242217209,85000,1550000000,108259000
1789733833.548509033,84000,1520000000,107539000
1789733833.856188173,83000,1490000000,109578000
1789733834.167218084,82000,1460000000,78411000
1789733834.475162453,80000,1430000000,86611000
1789733834.786266849,81000,1420000000,87329000
1789733835.093016379,81000,1410000000,119150000
1789733835.398808349,80000,1390000000,116763000
1789733835.706054392,80000,1390000000,114121000
1789733836.013262656,79000,1390000000,121683000
1789733836.320135909,77000,1390000000,101388000
1789733836.627532522,78000,1390000000,110318000
1789733836.934379509,78000,1390000000,114152000
1789733837.241320228,75000,1390000000,103598000
1789733837.549708363,82000,2000000000,135609000
1789733837.856992735,83000,1970000000,135328000
1789733838.164186982,93000,1940000000,154231000
1789733838.472535541,93000,1910000000,135658000
1789733838.783404609,95000,1880000000,155746000
1789733839.091134668,93000,1840000000,141597000
1789733839.398821689,91000,1810000000,152404000
1789733839.705838445,91000,1780000000,125999000
1789733840.013238220,91000,1750000000,135254000
1789733840.322399090,90000,1720000000,115575000
1789733840.629663295,89000,1690000000,141366000
1789733840.937118985,89000,1660000000,105665000
1789733841.244515462,88000,1630000000,118464000
1789733841.551873367,87000,1600000000,119695000
1789733841.859753897,87000,1570000000,114138000
1789733842.169482885,85000,1540000000,102585000
1789733842.476684197,85000,1510000000,103020000
1789733842.785068522,82000,1480000000,124327000
1789733843.092198953,83000,1450000000,103116000
1789733843.399213646,82000,1410000000,98051000
1789733843.706042150,80000,1380000000,107142000
1789733844.013089972,81000,1360000000,109973000
1789733844.320072657,79000,1340000000,88221000
1789733844.627362475,80000,1340000000,111868000
1789733844.934775064,80000,1340000000,98876000
1789733845.242828262,79000,1340000000,106582000
1789733845.554069060,79000,1340000000,75463000
1789733845.860323028,78000,1340000000,99765000
1789733846.168417033,78000,1340000000,112311000
1789733846.475024396,79000,1340000000,79702000
1789733846.782178212,79000,1340000000,80072000
1789733847.089668754,79000,1340000000,79816000
1789733847.396461126,76000,1340000000,93411000
1789733847.702498647,76000,1340000000,105269000
1789733848.009583554,76000,1340000000,96749000
1789733848.317005284,76000,1340000000,92727000
1789733848.623003925,80000,1340000000,110582000
1789733848.930063985,81000,1340000000,111247000
1789733849.237433544,81000,1340000000,94785000
1789733849.544768352,81000,1330000000,91167000
1789733849.852614243,80000,1320000000,107297000
1789733850.160672984,79000,1300000000,106820000
1789733850.468502635,80000,1300000000,106915000
1789733850.776615088,80000,1290000000,90191000
1789733851.083636184,80000,1290000000,90486000
1789733851.390715672,80000,1290000000,104563000
1789733851.698666393,80000,1290000000,113025000
1789733852.006538666,79000,1290000000,90430000
1789733852.313585802,79000,1290000000,108741000
1789733852.619811412,79000,1290000000,109277000
1789733852.927003884,80000,1290000000,102880000
1789733853.234267078,80000,1290000000,92413000
1789733853.540872648,80000,1290000000,109312000
1789733853.848661463,80000,1290000000,91349000
1789733854.155741613,79000,1290000000,109027000
1789733854.462900232,80000,1290000000,110334000
1789733854.770685094,80000,1290000000,91563000
1789733855.078117395,78000,1290000000,105808000
1789733855.385683687,80000,1290000000,106613000
1789733855.693216083,80000,1290000000,105164000
1789733855.999496063,79000,1290000000,92271000
1789733856.307857015,79000,1290000000,97091000
1789733856.615172796,80000,1290000000,87579000
1789733856.922344001,80000,1290000000,109821000
1789733857.229229138,79000,1290000000,76200000
1789733857.536777624,80000,1290000000,90987000
1789733857.843978222,78000,1290000000,91495000
1789733858.150962166,80000,1290000000,83516000
1789733858.458327991,79000,1290000000,107809000
