A1,53,64,1570,512,512,207.21,128,33.41,2060
B1,55,64,1470,512,512,196.65,128,33.39,2060
B2,55,64,1600,512,512,200.60,128,32.87,2060
A2,55,66,1490,512,512,205.76,128,32.51,2060
A3,56,65,1530,512,512,198.88,128,32.77,2060
B3,55,66,1540,512,512,207.25,128,32.86,2060
B4,55,65,1590,512,512,204.78,128,32.77,2060
A4,55,66,1530,512,512,206.17,128,32.31,2060
A5,55,66,1510,512,512,206.01,128,32.43,2060
B5,55,65,1510,512,512,206.26,128,32.69,2060
