timestamp,label,start_temp_c,end_temp_c,wall_s,result
2026-09-18T08:36:19-03:00,d3-A1,50,66,12,"512;512;199.11;128;33.75;2060"
2026-09-18T08:36:34-03:00,d3-B1,55,68,12,"512;512;201.98;128;31.42;2060"
2026-09-18T08:36:51-03:00,d3-B2,55,69,12,"512;512;201.44;128;31.40;2060"
2026-09-18T08:37:10-03:00,d3-A2,55,68,12,"512;512;200.82;128;32.99;2060"
2026-09-18T08:37:31-03:00,d3-A3,55,68,12,"512;512;196.30;128;32.82;2060"
2026-09-18T08:37:57-03:00,d3-B3,55,70,12,"512;512;197.90;128;31.25;2060"
